KS-23	100.000	1306	0	0	17	1322	17	1322	0.0	2390	KS-23-2
KS-23	99.083	1308	9	3	17	1322	17	1323	0.0	2342	KS-09-2
KS-23	99.531	1278	4	2	17	1292	15	1292	0.0	2327	KS-09-1
KS-23	99.453	1279	4	3	17	1292	17	1295	0.0	2326	KS-04-1
KS-23	90.715	1314	106	14	17	1322	19	1324	0.0	1749	KS-29-2
KS-23	91.267	1271	100	9	17	1280	15	1281	0.0	1733	KS-29-1
KS-23	91.318	1267	98	10	17	1276	17	1278	0.0	1727	KS-27-2
KS-23	91.653	1222	94	6	17	1232	17	1236	0.0	1688	KS-27-1
KS-23	88.333	1320	128	21	17	1322	19	1326	0.0	1563	KS-21-2
KS-23	87.763	1283	128	24	17	1285	16	1283	0.0	1491	KS-21-1
KS-23	85.315	1287	171	18	17	1292	16	1295	0.0	1319	KS-08-2
KS-23	85.337	1289	168	21	17	1292	16	1296	0.0	1315	KS-01-2
KS-23	85.413	1282	167	20	17	1285	12	1286	0.0	1314	KS-08-1
KS-23	85.260	1289	170	20	17	1292	15	1296	0.0	1314	KS-07-2
KS-23	85.337	1289	168	21	17	1292	19	1299	0.0	1314	KS-01-1
KS-23	85.082	1287	172	20	17	1291	17	1295	0.0	1304	KS-02-1
KS-23	85.016	1288	173	20	17	1292	16	1295	0.0	1303	KS-35-2
KS-23	85.090	1281	172	19	17	1286	16	1288	0.0	1303	KS-20-1
KS-23	84.945	1282	172	21	17	1285	15	1288	0.0	1290	KS-35-1
KS-23	85.115	1263	169	19	17	1268	14	1268	0.0	1280	KS-25-2
KS-23	85.132	1251	168	18	17	1256	15	1258	0.0	1273	KS-07-1
KS-23	85.052	1251	169	18	18	1257	12	1255	0.0	1271	KS-25-1
KS-23	85.066	1145	152	19	17	1150	16	1152	0.0	1164	KS-20-2
KS-23	82.624	1128	138	37	201	1285	234	1346	0.0	946	KS-10-1
KS-23	83.220	1031	123	29	201	1192	219	1238	0.0	902	KS-10-2
KS-23	80.479	1127	173	26	201	1291	228	1343	0.0	822	KS-34-1
KS-23	81.917	1012	139	23	201	1179	228	1228	0.0	817	KS-24-1
KS-23	81.917	1012	139	24	201	1179	228	1228	0.0	817	KS-05-2
KS-23	81.917	1012	139	24	201	1179	229	1229	0.0	817	KS-03-1
KS-23	81.917	1012	139	23	201	1179	224	1224	0.0	815	KS-34-2
KS-23	81.917	1012	139	23	201	1179	215	1215	0.0	815	KS-32-1
KS-23	81.917	1012	139	24	201	1179	227	1227	0.0	815	KS-26-1
KS-23	81.917	1012	139	24	201	1179	223	1223	0.0	815	KS-05-1
KS-23	81.719	1012	141	23	201	1179	220	1220	0.0	808	KS-32-2
KS-23	81.621	1012	142	24	201	1179	229	1229	0.0	804	KS-22-2
KS-23	81.500	1027	140	29	201	1192	225	1236	0.0	802	KS-26-2
KS-23	79.800	1099	178	26	202	1268	226	1312	0.0	765	KS-36-1
KS-23	79.797	1084	176	25	202	1253	225	1297	0.0	756	KS-36-2
KS-23	79.200	1125	187	32	202	1292	229	1340	0.0	754	KS-06-1
KS-23	79.942	1027	163	28	202	1196	224	1239	0.0	717	KS-06-2
KS-23	79.942	1027	162	29	202	1196	225	1239	0.0	715	KS-33-1
KS-23	79.412	884	159	18	412	1285	459	1329	1.19e-177	614	KS-11-1
KS-23	92.079	202	16	0	202	403	224	425	1.06e-78	285	KS-11-1
KS-23	79.299	884	158	20	412	1285	451	1319	3.32e-173	599	KS-11-2
KS-23	92.079	202	16	0	202	403	216	417	1.06e-78	285	KS-11-2
KS-23	90.498	442	38	4	305	744	4	443	1.20e-167	580	ST-A1
KS-23	90.476	441	38	4	305	743	2	440	4.33e-167	579	ST-D1_7
KS-23	90.476	441	38	4	305	743	4	442	4.33e-167	579	ST-B5
KS-23	90.476	441	38	4	305	743	4	442	4.33e-167	579	ST-B1
KS-23	80.076	793	138	15	412	1196	461	1241	2.01e-165	573	KS-30-1
KS-23	92.079	202	16	0	202	403	226	427	1.06e-78	285	KS-30-1
KS-23	89.888	445	39	6	305	745	2	444	9.37e-164	568	ST-C9-1
KS-23	89.414	444	42	5	305	745	2	443	1.21e-162	564	ST-C1
KS-23	79.846	779	138	14	412	1182	455	1222	2.03e-160	556	KS-30-2
KS-23	92.079	202	16	0	202	403	220	421	1.06e-78	285	KS-30-2
KS-23	87.755	441	51	3	305	743	3	442	4.45e-147	512	ST-10
KS-23	87.500	440	51	4	305	741	2	440	7.45e-145	505	ST-C5
KS-23	81.048	496	67	6	201	670	227	721	2.19e-105	374	KS-22-1
KS-23	80.342	468	63	13	305	745	4	469	1.73e-91	327	ST-D1_1
KS-23	80.430	465	60	15	305	741	2	463	6.23e-91	326	ST-A35
KS-23	80.000	470	61	17	305	744	4	470	2.90e-89	320	ST-B8-2
KS-23	80.042	471	61	16	305	745	4	471	2.90e-89	320	ST-71
KS-23	79.744	469	65	14	305	745	4	470	1.04e-88	318	ST-C2
KS-23	82.317	328	56	2	417	743	142	468	1.06e-78	285	ST-B3
KS-23	93.939	99	6	0	305	403	5	103	4.02e-38	150	ST-B3
KS-23	78.632	468	71	15	305	745	3	468	3.80e-78	283	ST-127
KS-23	77.039	466	77	14	305	745	2	462	1.79e-66	244	ST-7
KS-23	76.923	338	71	5	412	745	136	470	1.10e-48	185	ST-83
